id,dteday,season,yr,mnth,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,felt_temp,humidity,year,weather
7389,2011-11-09,Winter,0,11,11,0,3,1,1,13.620000000000001,0.4545,0.67,11.0014,21,131,152,13.997,67.0,2011,Wednesday
7390,2011-11-09,Winter,0,11,12,0,3,1,1,15.5,0.4848,0.51,11.0014,24,156,180,15.9968,51.0,2011,Wednesday
7391,2011-11-09,Winter,0,11,13,0,3,1,1,15.5,0.4848,0.51,11.0014,31,136,167,15.9968,51.0,2011,Wednesday
7392,2011-11-09,Winter,0,11,14,0,3,1,1,16.44,0.5,0.48,11.0014,26,153,179,17.0,48.0,2011,Wednesday
7393,2011-11-09,Winter,0,11,15,0,3,1,1,16.44,0.5,0.45,15.001299999999999,21,130,151,17.0,45.0,2011,Wednesday
7394,2011-11-09,Winter,0,11,16,0,3,1,1,16.44,0.5,0.48,12.998000000000001,24,257,281,17.0,48.0,2011,Wednesday
7395,2011-11-09,Winter,0,11,17,0,3,1,1,13.620000000000001,0.4545,0.63,7.0015,27,458,485,13.997,63.0,2011,Wednesday
7396,2011-11-09,Winter,0,11,18,0,3,1,1,12.68,0.4394,0.67,7.0015,21,387,408,13.000399999999999,67.0,2011,Wednesday
7397,2011-11-09,Winter,0,11,19,0,3,1,1,12.68,0.4394,0.72,7.0015,12,292,304,13.000399999999999,72.0,2011,Wednesday
7398,2011-11-09,Winter,0,11,20,0,3,1,1,12.68,0.4394,0.77,0.0,18,201,219,13.000399999999999,77.0,2011,Wednesday
7399,2011-11-09,Winter,0,11,21,0,3,1,1,10.8,0.4091,0.87,0.0,9,152,161,11.000600000000002,87.0,2011,Wednesday
7400,2011-11-09,Winter,0,11,22,0,3,1,1,10.8,0.4091,0.87,0.0,9,105,114,11.000600000000002,87.0,2011,Wednesday
7401,2011-11-09,Winter,0,11,23,0,3,1,1,9.86,0.3939,0.87,0.0,5,61,66,9.997399999999999,87.0,2011,Wednesday
7402,2011-11-10,Winter,0,11,0,0,4,1,1,10.8,0.4091,0.87,0.0,0,24,24,11.000600000000002,87.0,2011,Thursday
7403,2011-11-10,Winter,0,11,1,0,4,1,2,10.8,0.4091,0.87,0.0,1,10,11,11.000600000000002,87.0,2011,Thursday
7404,2011-11-10,Winter,0,11,2,0,4,1,2,9.86,0.3939,0.94,0.0,0,5,5,9.997399999999999,94.0,2011,Thursday
7405,2011-11-10,Winter,0,11,3,0,4,1,1,9.86,0.3939,0.94,6.0032,0,11,11,9.997399999999999,94.0,2011,Thursday
7406,2011-11-10,Winter,0,11,4,0,4,1,1,9.86,0.3939,0.94,6.0032,1,2,3,9.997399999999999,94.0,2011,Thursday
7407,2011-11-10,Winter,0,11,5,0,4,1,2,8.919999999999998,0.3485,1.0,8.9981,1,22,23,7.000999999999998,100.0,2011,Thursday
7408,2011-11-10,Winter,0,11,6,0,4,1,2,8.919999999999998,0.3485,1.0,8.9981,4,110,114,7.000999999999998,100.0,2011,Thursday
7409,2011-11-10,Winter,0,11,7,0,4,1,2,9.86,0.3939,0.94,11.0014,6,266,272,9.997399999999999,94.0,2011,Thursday
7410,2011-11-10,Winter,0,11,8,0,4,1,2,10.8,0.4091,0.94,6.0032,18,418,436,11.000600000000002,94.0,2011,Thursday
7411,2011-11-10,Winter,0,11,9,0,4,1,2,11.739999999999998,0.4242,0.94,7.0015,23,188,211,11.997200000000003,94.0,2011,Thursday
7412,2011-11-10,Winter,0,11,10,0,4,1,2,12.68,0.4394,0.88,15.001299999999999,17,100,117,13.000399999999999,88.0,2011,Thursday
7413,2011-11-10,Winter,0,11,11,0,4,1,2,13.620000000000001,0.4545,0.67,26.0027,9,99,108,13.997,67.0,2011,Thursday
7414,2011-11-10,Winter,0,11,12,0,4,1,2,11.739999999999998,0.4242,0.67,23.9994,18,149,167,11.997200000000003,67.0,2011,Thursday
7415,2011-11-10,Winter,0,11,13,0,4,1,3,8.919999999999998,0.3333,0.81,23.9994,9,87,96,5.997799999999998,81.0,2011,Thursday
7416,2011-11-10,Winter,0,11,14,0,4,1,3,8.919999999999998,0.3333,0.87,19.0012,6,58,64,5.997799999999998,87.0,2011,Thursday
7417,2011-11-10,Winter,0,11,15,0,4,1,3,8.919999999999998,0.3333,0.81,19.999499999999998,5,57,62,5.997799999999998,81.0,2011,Thursday
7418,2011-11-10,Winter,0,11,16,0,4,1,3,8.919999999999998,0.3485,0.81,15.001299999999999,6,67,73,7.000999999999998,81.0,2011,Thursday
7419,2011-11-10,Winter,0,11,17,0,4,1,3,8.919999999999998,0.3485,0.81,15.001299999999999,9,168,177,7.000999999999998,81.0,2011,Thursday
7420,2011-11-10,Winter,0,11,18,0,4,1,2,8.919999999999998,0.3485,0.81,11.0014,10,263,273,7.000999999999998,81.0,2011,Thursday
7421,2011-11-10,Winter,0,11,19,0,4,1,2,8.919999999999998,0.3485,0.71,15.001299999999999,19,192,211,7.000999999999998,71.0,2011,Thursday
7422,2011-11-10,Winter,0,11,20,0,4,1,2,8.919999999999998,0.3333,0.62,19.0012,8,160,168,5.997799999999998,62.0,2011,Thursday
7423,2011-11-10,Winter,0,11,21,0,4,1,1,8.919999999999998,0.3333,0.57,16.997899999999998,6,130,136,5.997799999999998,56.99999999999999,2011,Thursday
7424,2011-11-10,Winter,0,11,22,0,4,1,1,8.919999999999998,0.3333,0.53,19.0012,5,84,89,5.997799999999998,53.0,2011,Thursday
7425,2011-11-10,Winter,0,11,23,0,4,1,2,7.98,0.3333,0.57,11.0014,9,73,82,5.997799999999998,56.99999999999999,2011,Thursday
7426,2011-11-11,Winter,0,11,0,1,5,0,1,7.98,0.3182,0.53,16.997899999999998,10,56,66,5.001199999999997,53.0,2011,Friday
7427,2011-11-11,Winter,0,11,1,1,5,0,1,7.040000000000001,0.303,0.57,22.0028,3,16,19,3.998000000000001,56.99999999999999,2011,Friday
7428,2011-11-11,Winter,0,11,2,1,5,0,1,7.040000000000001,0.2879,0.57,19.0012,1,10,11,3.0014000000000003,56.99999999999999,2011,Friday
7429,2011-11-11,Winter,0,11,3,1,5,0,1,6.1,0.2879,0.61,12.998000000000001,0,6,6,3.0014000000000003,61.0,2011,Friday
7430,2011-11-11,Winter,0,11,4,1,5,0,1,6.1,0.2879,0.61,12.998000000000001,0,8,8,3.0014000000000003,61.0,2011,Friday
7431,2011-11-11,Winter,0,11,5,1,5,0,1,6.1,0.2879,0.49,16.997899999999998,0,13,13,3.0014000000000003,49.0,2011,Friday
7432,2011-11-11,Winter,0,11,6,1,5,0,1,5.160000000000002,0.2576,0.45,22.0028,0,46,46,1.0015999999999998,45.0,2011,Friday
7433,2011-11-11,Winter,0,11,7,1,5,0,1,5.160000000000002,0.2727,0.45,16.997899999999998,5,116,121,1.9982000000000006,45.0,2011,Friday
7434,2011-11-11,Winter,0,11,8,1,5,0,1,6.1,0.2727,0.42,23.9994,9,249,258,1.9982000000000006,42.0,2011,Friday
7435,2011-11-11,Winter,0,11,9,1,5,0,1,7.040000000000001,0.2879,0.45,30.002599999999997,15,186,201,3.0014000000000003,45.0,2011,Friday
7436,2011-11-11,Winter,0,11,10,1,5,0,1,7.040000000000001,0.2727,0.42,36.9974,38,162,200,1.9982000000000006,42.0,2011,Friday
7437,2011-11-11,Winter,0,11,11,1,5,0,1,7.98,0.2879,0.42,32.9975,20,150,170,3.0014000000000003,42.0,2011,Friday
7438,2011-11-11,Winter,0,11,12,1,5,0,1,7.98,0.2879,0.42,31.0009,41,198,239,3.0014000000000003,42.0,2011,Friday
7439,2011-11-11,Winter,0,11,13,1,5,0,1,9.86,0.3939,0.37,36.9974,57,179,236,9.997399999999999,37.0,2011,Friday
7440,2011-11-11,Winter,0,11,14,1,5,0,1,9.86,0.3939,0.37,31.0009,64,183,247,9.997399999999999,37.0,2011,Friday
7441,2011-11-11,Winter,0,11,15,1,5,0,1,8.919999999999998,0.3333,0.37,27.999299999999998,29,187,216,5.997799999999998,37.0,2011,Friday
7442,2011-11-11,Winter,0,11,16,1,5,0,1,8.919999999999998,0.3333,0.34,22.0028,49,189,238,5.997799999999998,34.0,2011,Friday
7443,2011-11-11,Winter,0,11,17,1,5,0,1,7.98,0.303,0.39,22.0028,24,286,310,3.998000000000001,39.0,2011,Friday
7444,2011-11-11,Winter,0,11,18,1,5,0,1,7.98,0.3182,0.39,16.997899999999998,23,185,208,5.001199999999997,39.0,2011,Friday
7445,2011-11-11,Winter,0,11,19,1,5,0,1,7.040000000000001,0.3182,0.39,11.0014,17,182,199,5.001199999999997,39.0,2011,Friday
7446,2011-11-11,Winter,0,11,20,1,5,0,1,7.040000000000001,0.3182,0.39,12.998000000000001,12,97,109,5.001199999999997,39.0,2011,Friday
7447,2011-11-11,Winter,0,11,21,1,5,0,1,6.1,0.303,0.45,11.0014,4,79,83,3.998000000000001,45.0,2011,Friday
7448,2011-11-11,Winter,0,11,22,1,5,0,1,7.040000000000001,0.3182,0.39,12.998000000000001,13,78,91,5.001199999999997,39.0,2011,Friday
7449,2011-11-11,Winter,0,11,23,1,5,0,1,6.1,0.3182,0.45,6.0032,6,67,73,5.001199999999997,45.0,2011,Friday
7450,2011-11-12,Winter,0,11,0,0,6,0,1,3.2799999999999994,0.2424,0.6,8.9981,12,52,64,-0.0015999999999998238,60.0,2011,Saturday
7451,2011-11-12,Winter,0,11,1,0,6,0,1,3.2799999999999994,0.2424,0.6,8.9981,9,45,54,-0.0015999999999998238,60.0,2011,Saturday
7452,2011-11-12,Winter,0,11,2,0,6,0,1,3.2799999999999994,0.2576,0.65,6.0032,7,39,46,1.0015999999999998,65.0,2011,Saturday
7453,2011-11-12,Winter,0,11,3,0,6,0,1,3.2799999999999994,0.2424,0.7,8.9981,4,13,17,-0.0015999999999998238,70.0,2011,Saturday
7454,2011-11-12,Winter,0,11,4,0,6,0,1,1.4000000000000004,0.2121,0.8,8.9981,0,7,7,-2.0013999999999985,80.0,2011,Saturday
7455,2011-11-12,Winter,0,11,5,0,6,0,1,2.34,0.2576,0.75,6.0032,1,3,4,1.0015999999999998,75.0,2011,Saturday
7456,2011-11-12,Winter,0,11,6,0,6,0,1,2.34,0.2273,0.75,11.0014,0,7,7,-0.9982000000000006,75.0,2011,Saturday
7457,2011-11-12,Winter,0,11,7,0,6,0,1,2.34,0.2273,0.75,12.998000000000001,3,24,27,-0.9982000000000006,75.0,2011,Saturday
7458,2011-11-12,Winter,0,11,8,0,6,0,1,4.220000000000001,0.2576,0.7,12.998000000000001,14,87,101,1.0015999999999998,70.0,2011,Saturday
7459,2011-11-12,Winter,0,11,9,0,6,0,1,6.1,0.303,0.61,11.0014,18,142,160,3.998000000000001,61.0,2011,Saturday
7460,2011-11-12,Winter,0,11,10,0,6,0,1,7.98,0.3182,0.61,19.0012,62,170,232,5.001199999999997,61.0,2011,Saturday
7461,2011-11-12,Winter,0,11,11,0,6,0,1,9.86,0.3939,0.54,19.0012,102,213,315,9.997399999999999,54.0,2011,Saturday
7462,2011-11-12,Winter,0,11,12,0,6,0,1,12.68,0.4394,0.44,19.0012,142,224,366,13.000399999999999,44.0,2011,Saturday
7463,2011-11-12,Winter,0,11,13,0,6,0,1,14.559999999999999,0.4697,0.36,19.0012,128,225,353,15.0002,36.0,2011,Saturday
7464,2011-11-12,Winter,0,11,14,0,6,0,1,15.5,0.4848,0.36,19.999499999999998,191,244,435,15.9968,36.0,2011,Saturday
7465,2011-11-12,Winter,0,11,15,0,6,0,1,16.44,0.5,0.29,19.0012,165,221,386,17.0,28.999999999999996,2011,Saturday
7466,2011-11-12,Winter,0,11,16,0,6,0,1,16.44,0.5,0.32,16.997899999999998,137,224,361,17.0,32.0,2011,Saturday
7467,2011-11-12,Winter,0,11,17,0,6,0,1,15.5,0.4848,0.34,16.997899999999998,92,193,285,15.9968,34.0,2011,Saturday
7468,2011-11-12,Winter,0,11,18,0,6,0,1,11.739999999999998,0.4242,0.58,12.998000000000001,53,150,203,11.997200000000003,57.99999999999999,2011,Saturday
7469,2011-11-12,Winter,0,11,19,0,6,0,1,11.739999999999998,0.4242,0.5,16.997899999999998,32,139,171,11.997200000000003,50.0,2011,Saturday
7470,2011-11-12,Winter,0,11,20,0,6,0,1,11.739999999999998,0.4242,0.5,19.0012,31,101,132,11.997200000000003,50.0,2011,Saturday
7471,2011-11-12,Winter,0,11,21,0,6,0,1,11.739999999999998,0.4242,0.47,19.0012,19,103,122,11.997200000000003,47.0,2011,Saturday
7472,2011-11-12,Winter,0,11,22,0,6,0,1,11.739999999999998,0.4242,0.47,16.997899999999998,30,88,118,11.997200000000003,47.0,2011,Saturday
7473,2011-11-12,Winter,0,11,23,0,6,0,1,10.8,0.4091,0.58,11.0014,23,78,101,11.000600000000002,57.99999999999999,2011,Saturday
7474,2011-11-13,Winter,0,11,0,0,0,0,2,10.8,0.4091,0.58,12.998000000000001,12,61,73,11.000600000000002,57.99999999999999,2011,Sunday
7475,2011-11-13,Winter,0,11,1,0,0,0,2,8.919999999999998,0.3485,0.66,12.998000000000001,13,58,71,7.000999999999998,66.0,2011,Sunday
7476,2011-11-13,Winter,0,11,2,0,0,0,1,8.919999999999998,0.3636,0.57,7.0015,9,48,57,7.9975999999999985,56.99999999999999,2011,Sunday
7477,2011-11-13,Winter,0,11,3,0,0,0,2,8.919999999999998,0.3485,0.62,8.9981,8,20,28,7.000999999999998,62.0,2011,Sunday
7478,2011-11-13,Winter,0,11,4,0,0,0,2,8.919999999999998,0.3485,0.62,8.9981,1,5,6,7.000999999999998,62.0,2011,Sunday
7479,2011-11-13,Winter,0,11,5,0,0,0,1,7.98,0.3333,0.61,11.0014,2,3,5,5.997799999999998,61.0,2011,Sunday
7480,2011-11-13,Winter,0,11,6,0,0,0,1,7.98,0.3333,0.66,8.9981,5,18,23,5.997799999999998,66.0,2011,Sunday
7481,2011-11-13,Winter,0,11,7,0,0,0,1,7.98,0.3182,0.66,15.001299999999999,13,30,43,5.001199999999997,66.0,2011,Sunday
7482,2011-11-13,Winter,0,11,8,0,0,0,1,7.98,0.3485,0.66,6.0032,24,55,79,7.000999999999998,66.0,2011,Sunday
7483,2011-11-13,Winter,0,11,9,0,0,0,1,10.8,0.4091,0.54,19.0012,38,97,135,11.000600000000002,54.0,2011,Sunday
7484,2011-11-13,Winter,0,11,10,0,0,0,1,12.68,0.4394,0.44,22.0028,63,178,241,13.000399999999999,44.0,2011,Sunday
7485,2011-11-13,Winter,0,11,11,0,0,0,1,13.620000000000001,0.4545,0.4,27.999299999999998,108,187,295,13.997,40.0,2011,Sunday
7486,2011-11-13,Winter,0,11,12,0,0,0,2,16.44,0.5,0.29,27.999299999999998,112,242,354,17.0,28.999999999999996,2011,Sunday
7487,2011-11-13,Winter,0,11,13,0,0,0,2,16.44,0.5,0.29,27.999299999999998,105,234,339,17.0,28.999999999999996,2011,Sunday
7488,2011-11-13,Winter,0,11,14,0,0,0,2,17.380000000000003,0.5152,0.28,32.9975,108,263,371,18.0032,28.000000000000004,2011,Sunday
7489,2011-11-13,Winter,0,11,15,0,0,0,2,15.5,0.4848,0.42,22.0028,89,221,310,15.9968,42.0,2011,Sunday
7490,2011-11-13,Winter,0,11,16,0,0,0,2,17.380000000000003,0.5152,0.28,26.0027,93,226,319,18.0032,28.000000000000004,2011,Sunday
7491,2011-11-13,Winter,0,11,17,0,0,0,1,16.44,0.5,0.27,22.0028,44,187,231,17.0,27.0,2011,Sunday
7492,2011-11-13,Winter,0,11,18,0,0,0,1,16.44,0.5,0.27,22.0028,35,155,190,17.0,27.0,2011,Sunday
7493,2011-11-13,Winter,0,11,19,0,0,0,1,15.5,0.4848,0.29,23.9994,36,121,157,15.9968,28.999999999999996,2011,Sunday
7494,2011-11-13,Winter,0,11,20,0,0,0,1,15.5,0.4848,0.31,23.9994,24,115,139,15.9968,31.0,2011,Sunday
7495,2011-11-13,Winter,0,11,21,0,0,0,1,14.559999999999999,0.4697,0.36,16.997899999999998,19,76,95,15.0002,36.0,2011,Sunday
7496,2011-11-13,Winter,0,11,22,0,0,0,1,14.559999999999999,0.4697,0.41,26.0027,25,64,89,15.0002,41.0,2011,Sunday
7497,2011-11-13,Winter,0,11,23,0,0,0,1,13.620000000000001,0.4545,0.51,19.999499999999998,18,49,67,13.997,51.0,2011,Sunday
7498,2011-11-14,Winter,0,11,0,0,1,1,1,13.620000000000001,0.4545,0.59,19.0012,8,22,30,13.997,59.0,2011,Monday
7499,2011-11-14,Winter,0,11,1,0,1,1,1,13.620000000000001,0.4545,0.63,19.999499999999998,5,6,11,13.997,63.0,2011,Monday
7500,2011-11-14,Winter,0,11,2,0,1,1,1,13.620000000000001,0.4545,0.63,23.9994,7,10,17,13.997,63.0,2011,Monday
7501,2011-11-14,Winter,0,11,3,0,1,1,1,12.68,0.4394,0.67,19.0012,4,3,7,13.000399999999999,67.0,2011,Monday
7502,2011-11-14,Winter,0,11,4,0,1,1,1,12.68,0.4394,0.67,15.001299999999999,0,5,5,13.000399999999999,67.0,2011,Monday
7503,2011-11-14,Winter,0,11,5,0,1,1,2,12.68,0.4394,0.67,16.997899999999998,0,19,19,13.000399999999999,67.0,2011,Monday
7504,2011-11-14,Winter,0,11,6,0,1,1,2,12.68,0.4394,0.72,15.001299999999999,10,104,114,13.000399999999999,72.0,2011,Monday
7505,2011-11-14,Winter,0,11,7,0,1,1,1,12.68,0.4394,0.72,16.997899999999998,11,311,322,13.000399999999999,72.0,2011,Monday
7506,2011-11-14,Winter,0,11,8,0,1,1,2,13.620000000000001,0.4545,0.67,12.998000000000001,27,425,452,13.997,67.0,2011,Monday
7507,2011-11-14,Winter,0,11,9,0,1,1,2,14.559999999999999,0.4697,0.67,22.0028,29,204,233,15.0002,67.0,2011,Monday
7508,2011-11-14,Winter,0,11,10,0,1,1,2,15.5,0.4848,0.63,19.0012,26,85,111,15.9968,63.0,2011,Monday
7509,2011-11-14,Winter,0,11,11,0,1,1,2,17.380000000000003,0.5152,0.6,19.0012,22,106,128,18.0032,60.0,2011,Monday
7510,2011-11-14,Winter,0,11,12,0,1,1,1,18.320000000000004,0.5303,0.56,19.999499999999998,36,166,202,18.9998,56.00000000000001,2011,Monday
7511,2011-11-14,Winter,0,11,13,0,1,1,1,20.2,0.6212,0.49,26.0027,50,153,203,24.999200000000002,49.0,2011,Monday
7512,2011-11-14,Winter,0,11,14,0,1,1,1,21.14,0.6212,0.46,30.002599999999997,47,138,185,24.999200000000002,46.0,2011,Monday
7513,2011-11-14,Winter,0,11,15,0,1,1,1,22.080000000000002,0.6212,0.44,22.0028,53,142,195,24.999200000000002,44.0,2011,Monday
7514,2011-11-14,Winter,0,11,16,0,1,1,1,21.14,0.6212,0.46,27.999299999999998,51,264,315,24.999200000000002,46.0,2011,Monday
7515,2011-11-14,Winter,0,11,17,0,1,1,1,21.14,0.6212,0.46,16.997899999999998,55,464,519,24.999200000000002,46.0,2011,Monday
7516,2011-11-14,Winter,0,11,18,0,1,1,1,18.320000000000004,0.5303,0.56,19.0012,29,460,489,18.9998,56.00000000000001,2011,Monday
7517,2011-11-14,Winter,0,11,19,0,1,1,1,20.2,0.6212,0.53,19.999499999999998,28,274,302,24.999200000000002,53.0,2011,Monday
7518,2011-11-14,Winter,0,11,20,0,1,1,1,20.2,0.6212,0.53,23.9994,30,210,240,24.999200000000002,53.0,2011,Monday
7519,2011-11-14,Winter,0,11,21,0,1,1,1,20.2,0.6212,0.53,23.9994,37,176,213,24.999200000000002,53.0,2011,Monday
7520,2011-11-14,Winter,0,11,22,0,1,1,1,19.259999999999998,0.5455,0.56,23.9994,17,96,113,20.003,56.00000000000001,2011,Monday
7521,2011-11-14,Winter,0,11,23,0,1,1,1,18.320000000000004,0.5303,0.64,19.999499999999998,13,48,61,18.9998,64.0,2011,Monday
7522,2011-11-15,Winter,0,11,0,0,2,1,1,18.320000000000004,0.5303,0.64,23.9994,7,15,22,18.9998,64.0,2011,Tuesday
7523,2011-11-15,Winter,0,11,1,0,2,1,1,18.320000000000004,0.5303,0.6,19.999499999999998,5,5,10,18.9998,60.0,2011,Tuesday
7524,2011-11-15,Winter,0,11,2,0,2,1,1,18.320000000000004,0.5303,0.64,16.997899999999998,7,8,15,18.9998,64.0,2011,Tuesday
7525,2011-11-15,Winter,0,11,3,0,2,1,2,17.380000000000003,0.5152,0.68,22.0028,0,4,4,18.0032,68.0,2011,Tuesday
7526,2011-11-15,Winter,0,11,4,0,2,1,1,18.320000000000004,0.5303,0.64,19.999499999999998,1,6,7,18.9998,64.0,2011,Tuesday
7527,2011-11-15,Winter,0,11,5,0,2,1,1,17.380000000000003,0.5152,0.68,19.0012,2,26,28,18.0032,68.0,2011,Tuesday
7528,2011-11-15,Winter,0,11,6,0,2,1,2,18.320000000000004,0.5303,0.64,6.0032,4,104,108,18.9998,64.0,2011,Tuesday
7529,2011-11-15,Winter,0,11,7,0,2,1,2,17.380000000000003,0.5152,0.68,11.0014,21,298,319,18.0032,68.0,2011,Tuesday
7530,2011-11-15,Winter,0,11,8,0,2,1,2,17.380000000000003,0.5152,0.68,7.0015,27,453,480,18.0032,68.0,2011,Tuesday
7531,2011-11-15,Winter,0,11,9,0,2,1,2,18.320000000000004,0.5303,0.64,6.0032,26,174,200,18.9998,64.0,2011,Tuesday
7532,2011-11-15,Winter,0,11,10,0,2,1,2,18.320000000000004,0.5303,0.64,19.0012,23,115,138,18.9998,64.0,2011,Tuesday
7533,2011-11-15,Winter,0,11,11,0,2,1,2,18.320000000000004,0.5303,0.64,12.998000000000001,18,116,134,18.9998,64.0,2011,Tuesday
7534,2011-11-15,Winter,0,11,12,0,2,1,2,17.380000000000003,0.5152,0.68,0.0,28,148,176,18.0032,68.0,2011,Tuesday
7535,2011-11-15,Winter,0,11,13,0,2,1,3,17.380000000000003,0.5152,0.6,15.001299999999999,21,132,153,18.0032,60.0,2011,Tuesday
7536,2011-11-15,Winter,0,11,14,0,2,1,2,17.380000000000003,0.5152,0.6,19.0012,27,120,147,18.0032,60.0,2011,Tuesday
7537,2011-11-15,Winter,0,11,15,0,2,1,2,17.380000000000003,0.5152,0.6,8.9981,36,155,191,18.0032,60.0,2011,Tuesday
7538,2011-11-15,Winter,0,11,16,0,2,1,2,16.44,0.5,0.68,8.9981,31,240,271,17.0,68.0,2011,Tuesday
7539,2011-11-15,Winter,0,11,17,0,2,1,2,15.5,0.4848,0.72,12.998000000000001,29,422,451,15.9968,72.0,2011,Tuesday
7540,2011-11-15,Winter,0,11,18,0,2,1,2,15.5,0.4848,0.72,19.0012,27,414,441,15.9968,72.0,2011,Tuesday
7541,2011-11-15,Winter,0,11,19,0,2,1,2,15.5,0.4848,0.72,23.9994,27,259,286,15.9968,72.0,2011,Tuesday
7542,2011-11-15,Winter,0,11,20,0,2,1,2,14.559999999999999,0.4697,0.82,8.9981,26,212,238,15.0002,82.0,2011,Tuesday
7543,2011-11-15,Winter,0,11,21,0,2,1,2,15.5,0.4848,0.77,6.0032,23,145,168,15.9968,77.0,2011,Tuesday
7544,2011-11-15,Winter,0,11,22,0,2,1,2,13.620000000000001,0.4545,0.88,7.0015,19,109,128,13.997,88.0,2011,Tuesday
7545,2011-11-15,Winter,0,11,23,0,2,1,2,13.620000000000001,0.4545,0.94,7.0015,14,66,80,13.997,94.0,2011,Tuesday
7546,2011-11-16,Winter,0,11,0,0,3,1,2,13.620000000000001,0.4545,0.94,0.0,5,26,31,13.997,94.0,2011,Wednesday
7547,2011-11-16,Winter,0,11,1,0,3,1,3,13.620000000000001,0.4545,0.94,6.0032,0,5,5,13.997,94.0,2011,Wednesday
7548,2011-11-16,Winter,0,11,2,0,3,1,2,13.620000000000001,0.4545,0.94,7.0015,4,6,10,13.997,94.0,2011,Wednesday
7549,2011-11-16,Winter,0,11,3,0,3,1,2,13.620000000000001,0.4545,0.94,7.0015,2,3,5,13.997,94.0,2011,Wednesday
7550,2011-11-16,Winter,0,11,4,0,3,1,2,12.68,0.4394,1.0,15.001299999999999,1,3,4,13.000399999999999,100.0,2011,Wednesday
7551,2011-11-16,Winter,0,11,5,0,3,1,3,13.620000000000001,0.4545,0.94,7.0015,0,13,13,13.997,94.0,2011,Wednesday
7552,2011-11-16,Winter,0,11,6,0,3,1,2,13.620000000000001,0.4545,0.94,6.0032,4,52,56,13.997,94.0,2011,Wednesday
7553,2011-11-16,Winter,0,11,7,0,3,1,3,13.620000000000001,0.4545,0.94,0.0,7,130,137,13.997,94.0,2011,Wednesday
7554,2011-11-16,Winter,0,11,8,0,3,1,3,13.620000000000001,0.4545,0.94,0.0,9,223,232,13.997,94.0,2011,Wednesday
7555,2011-11-16,Winter,0,11,9,0,3,1,3,13.620000000000001,0.4545,0.94,0.0,5,77,82,13.997,94.0,2011,Wednesday
7556,2011-11-16,Winter,0,11,10,0,3,1,3,13.620000000000001,0.4545,0.94,0.0,4,32,36,13.997,94.0,2011,Wednesday
7557,2011-11-16,Winter,0,11,11,0,3,1,3,13.620000000000001,0.4545,0.94,6.0032,7,53,60,13.997,94.0,2011,Wednesday
7558,2011-11-16,Winter,0,11,12,0,3,1,3,13.620000000000001,0.4545,1.0,0.0,5,49,54,13.997,100.0,2011,Wednesday
7559,2011-11-16,Winter,0,11,13,0,3,1,3,13.620000000000001,0.4545,0.94,8.9981,6,52,58,13.997,94.0,2011,Wednesday
7560,2011-11-16,Winter,0,11,14,0,3,1,2,13.620000000000001,0.4545,1.0,8.9981,12,49,61,13.997,100.0,2011,Wednesday
7561,2011-11-16,Winter,0,11,15,0,3,1,3,14.559999999999999,0.4697,0.94,7.0015,16,50,66,15.0002,94.0,2011,Wednesday
7562,2011-11-16,Winter,0,11,16,0,3,1,3,14.559999999999999,0.4697,0.94,7.0015,13,110,123,15.0002,94.0,2011,Wednesday
7563,2011-11-16,Winter,0,11,17,0,3,1,2,14.559999999999999,0.4697,0.88,12.998000000000001,17,216,233,15.0002,88.0,2011,Wednesday
7564,2011-11-16,Winter,0,11,18,0,3,1,3,13.620000000000001,0.4545,0.88,26.0027,13,176,189,13.997,88.0,2011,Wednesday
7565,2011-11-16,Winter,0,11,19,0,3,1,3,13.620000000000001,0.4545,0.88,26.0027,3,108,111,13.997,88.0,2011,Wednesday
7566,2011-11-16,Winter,0,11,20,0,3,1,3,12.68,0.4394,0.88,26.0027,5,94,99,13.000399999999999,88.0,2011,Wednesday
7567,2011-11-16,Winter,0,11,21,0,3,1,3,12.68,0.4394,0.88,19.0012,3,72,75,13.000399999999999,88.0,2011,Wednesday
7568,2011-11-16,Winter,0,11,22,0,3,1,3,11.739999999999998,0.4242,0.88,15.001299999999999,1,45,46,11.997200000000003,88.0,2011,Wednesday
7569,2011-11-16,Winter,0,11,23,0,3,1,3,11.739999999999998,0.4242,0.88,8.9981,3,28,31,11.997200000000003,88.0,2011,Wednesday
7570,2011-11-17,Winter,0,11,0,0,4,1,2,11.739999999999998,0.4242,0.88,16.997899999999998,2,22,24,11.997200000000003,88.0,2011,Thursday
7571,2011-11-17,Winter,0,11,1,0,4,1,2,11.739999999999998,0.4242,0.82,11.0014,0,5,5,11.997200000000003,82.0,2011,Thursday
7572,2011-11-17,Winter,0,11,2,0,4,1,2,11.739999999999998,0.4242,0.82,15.001299999999999,0,5,5,11.997200000000003,82.0,2011,Thursday
7573,2011-11-17,Winter,0,11,3,0,4,1,2,11.739999999999998,0.4242,0.77,22.0028,0,3,3,11.997200000000003,77.0,2011,Thursday
7574,2011-11-17,Winter,0,11,4,0,4,1,2,10.8,0.4091,0.62,27.999299999999998,1,3,4,11.000600000000002,62.0,2011,Thursday
7575,2011-11-17,Winter,0,11,5,0,4,1,3,7.98,0.303,0.71,22.0028,1,21,22,3.998000000000001,71.0,2011,Thursday
