id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
16126,2012-11-09,Winter,2012,11,15,0,5,1,Friday,13.620000000000001,13.997,36.0,15.001299999999999,78,278,356
16127,2012-11-09,Winter,2012,11,16,0,5,1,Friday,13.620000000000001,13.997,38.0,11.0014,57,377,434
16128,2012-11-09,Winter,2012,11,17,0,5,1,Friday,11.739999999999998,11.997200000000003,44.0,8.9981,61,593,654
16129,2012-11-09,Winter,2012,11,18,0,5,1,Friday,11.739999999999998,11.997200000000003,44.0,7.0015,46,450,496
16130,2012-11-09,Winter,2012,11,19,0,5,1,Friday,7.98,7.000999999999998,71.0,6.0032,30,331,361
16131,2012-11-09,Winter,2012,11,20,0,5,1,Friday,8.919999999999998,7.000999999999998,66.0,8.9981,20,235,255
16132,2012-11-09,Winter,2012,11,21,0,5,1,Friday,7.98,7.9975999999999985,76.0,0.0,23,176,199
16133,2012-11-09,Winter,2012,11,22,0,5,1,Friday,7.98,7.000999999999998,71.0,7.0015,17,146,163
16134,2012-11-09,Winter,2012,11,23,0,5,1,Friday,7.040000000000001,5.997799999999998,81.0,6.0032,20,142,162
16135,2012-11-10,Winter,2012,11,0,0,6,0,Saturday,7.040000000000001,5.997799999999998,76.0,6.0032,16,106,122
16136,2012-11-10,Winter,2012,11,1,0,6,0,Saturday,6.1,5.001199999999997,81.0,6.0032,8,68,76
16137,2012-11-10,Winter,2012,11,2,0,6,0,Saturday,7.040000000000001,7.000999999999998,81.0,0.0,2,42,44
16138,2012-11-10,Winter,2012,11,3,0,6,0,Saturday,6.1,5.997799999999998,81.0,0.0,9,11,20
16139,2012-11-10,Winter,2012,11,4,0,6,0,Saturday,4.220000000000001,1.9982000000000006,87.0,7.0015,2,4,6
16140,2012-11-10,Winter,2012,11,5,0,6,0,Saturday,5.160000000000002,5.001199999999997,87.0,0.0,1,9,10
16141,2012-11-10,Winter,2012,11,6,0,6,0,Saturday,3.2799999999999994,1.0015999999999998,93.0,6.0032,5,11,16
16142,2012-11-10,Winter,2012,11,7,0,6,0,Saturday,4.220000000000001,1.9982000000000006,87.0,7.0015,14,57,71
16143,2012-11-10,Winter,2012,11,8,0,6,0,Saturday,7.040000000000001,7.000999999999998,76.0,0.0,16,130,146
16144,2012-11-10,Winter,2012,11,9,0,6,0,Saturday,8.919999999999998,7.000999999999998,66.0,12.998000000000001,43,216,259
16145,2012-11-10,Winter,2012,11,10,0,6,0,Saturday,10.8,11.000600000000002,57.99999999999999,0.0,86,264,350
16146,2012-11-10,Winter,2012,11,11,0,6,0,Saturday,10.8,11.000600000000002,57.99999999999999,7.0015,143,323,466
16147,2012-11-10,Winter,2012,11,12,0,6,0,Saturday,14.559999999999999,15.0002,48.0,0.0,258,348,606
16148,2012-11-10,Winter,2012,11,13,0,6,0,Saturday,16.44,17.0,39.0,0.0,268,383,651
16149,2012-11-10,Winter,2012,11,14,0,6,0,Saturday,17.380000000000003,18.0032,37.0,0.0,280,347,627
16150,2012-11-10,Winter,2012,11,15,0,6,0,Saturday,16.44,17.0,45.0,0.0,216,351,567
16151,2012-11-10,Winter,2012,11,16,0,6,0,Saturday,17.380000000000003,18.0032,37.0,0.0,227,378,605
16152,2012-11-10,Winter,2012,11,17,0,6,0,Saturday,15.5,15.9968,45.0,12.998000000000001,183,318,501
16153,2012-11-10,Winter,2012,11,18,0,6,0,Saturday,12.68,13.000399999999999,54.0,8.9981,103,256,359
16154,2012-11-10,Winter,2012,11,19,0,6,0,Saturday,13.620000000000001,13.997,51.0,6.0032,55,228,283
16155,2012-11-10,Winter,2012,11,20,0,6,0,Saturday,12.68,13.000399999999999,54.0,0.0,39,153,192
16156,2012-11-10,Winter,2012,11,21,0,6,0,Saturday,10.8,11.000600000000002,66.0,0.0,51,169,220
16157,2012-11-10,Winter,2012,11,22,0,6,0,Saturday,9.86,9.997399999999999,71.0,6.0032,39,154,193
16158,2012-11-10,Winter,2012,11,23,0,6,0,Saturday,8.919999999999998,7.9975999999999985,71.0,7.0015,26,120,146
16159,2012-11-11,Winter,2012,11,0,0,0,0,Sunday,7.98,7.000999999999998,81.0,6.0032,14,110,124
16160,2012-11-11,Winter,2012,11,1,0,0,0,Sunday,7.98,7.000999999999998,76.0,6.0032,26,82,108
16161,2012-11-11,Winter,2012,11,2,0,0,0,Sunday,7.040000000000001,5.997799999999998,87.0,7.0015,12,58,70
16162,2012-11-11,Winter,2012,11,3,0,0,0,Sunday,7.98,7.9975999999999985,81.0,0.0,9,39,48
16163,2012-11-11,Winter,2012,11,4,0,0,0,Sunday,7.040000000000001,5.997799999999998,81.0,7.0015,5,6,11
16164,2012-11-11,Winter,2012,11,5,0,0,0,Sunday,6.1,3.998000000000001,87.0,8.9981,0,12,12
16165,2012-11-11,Winter,2012,11,6,0,0,0,Sunday,6.1,5.001199999999997,87.0,6.0032,3,16,19
16166,2012-11-11,Winter,2012,11,7,0,0,0,Sunday,6.1,5.001199999999997,89.0,6.0032,12,56,68
16167,2012-11-11,Winter,2012,11,8,0,0,0,Sunday,7.040000000000001,5.997799999999998,87.0,7.0015,32,87,119
16168,2012-11-11,Winter,2012,11,9,0,0,0,Sunday,8.919999999999998,9.000800000000002,77.0,0.0,94,179,273
16169,2012-11-11,Winter,2012,11,10,0,0,0,Sunday,10.8,11.000600000000002,69.0,7.0015,133,272,405
16170,2012-11-11,Winter,2012,11,11,0,0,0,Sunday,13.620000000000001,13.997,59.0,8.9981,180,324,504
16171,2012-11-11,Winter,2012,11,12,0,0,0,Sunday,15.5,15.9968,48.0,6.0032,195,390,585
16172,2012-11-11,Winter,2012,11,13,0,0,0,Sunday,17.380000000000003,18.0032,45.0,7.0015,262,424,686
16173,2012-11-11,Winter,2012,11,14,0,0,0,Sunday,20.2,24.999200000000002,33.0,11.0014,292,362,654
16174,2012-11-11,Winter,2012,11,15,0,0,0,Sunday,18.320000000000004,18.9998,37.0,15.001299999999999,304,420,724
16175,2012-11-11,Winter,2012,11,16,0,0,0,Sunday,17.380000000000003,18.0032,42.0,15.001299999999999,260,393,653
16176,2012-11-11,Winter,2012,11,17,0,0,0,Sunday,17.380000000000003,18.0032,45.0,11.0014,151,342,493
16177,2012-11-11,Winter,2012,11,18,0,0,0,Sunday,16.44,17.0,45.0,8.9981,102,303,405
16178,2012-11-11,Winter,2012,11,19,0,0,0,Sunday,14.559999999999999,15.0002,55.00000000000001,8.9981,69,208,277
16179,2012-11-11,Winter,2012,11,20,0,0,0,Sunday,12.68,13.000399999999999,62.0,11.0014,54,146,200
16180,2012-11-11,Winter,2012,11,21,0,0,0,Sunday,12.68,13.000399999999999,67.0,15.001299999999999,44,127,171
16181,2012-11-11,Winter,2012,11,22,0,0,0,Sunday,11.739999999999998,11.997200000000003,71.0,12.998000000000001,21,113,134
16182,2012-11-11,Winter,2012,11,23,0,0,0,Sunday,11.739999999999998,11.997200000000003,71.0,12.998000000000001,16,93,109
16183,2012-11-12,Winter,2012,11,0,1,1,0,Monday,11.739999999999998,11.997200000000003,71.0,7.0015,6,43,49
16184,2012-11-12,Winter,2012,11,1,1,1,0,Monday,10.8,11.000600000000002,76.0,11.0014,4,26,30
16185,2012-11-12,Winter,2012,11,2,1,1,0,Monday,10.8,11.000600000000002,76.0,8.9981,6,14,20
16186,2012-11-12,Winter,2012,11,3,1,1,0,Monday,10.8,11.000600000000002,76.0,8.9981,1,3,4
16187,2012-11-12,Winter,2012,11,4,1,1,0,Monday,10.8,11.000600000000002,76.0,6.0032,1,3,4
16188,2012-11-12,Winter,2012,11,5,1,1,0,Monday,9.86,9.997399999999999,87.0,0.0,1,23,24
16189,2012-11-12,Winter,2012,11,6,1,1,0,Monday,9.86,9.997399999999999,87.0,7.0015,7,64,71
16190,2012-11-12,Winter,2012,11,7,1,1,0,Monday,10.8,11.000600000000002,87.0,0.0,16,248,264
16191,2012-11-12,Winter,2012,11,8,1,1,0,Monday,11.739999999999998,11.997200000000003,82.0,11.0014,50,490,540
16192,2012-11-12,Winter,2012,11,9,1,1,0,Monday,12.68,13.000399999999999,88.0,7.0015,60,337,397
16193,2012-11-12,Winter,2012,11,10,1,1,0,Monday,14.559999999999999,15.0002,77.0,11.0014,82,184,266
16194,2012-11-12,Winter,2012,11,11,1,1,0,Monday,16.44,17.0,72.0,11.0014,112,255,367
16195,2012-11-12,Winter,2012,11,12,1,1,0,Monday,18.320000000000004,18.9998,64.0,15.001299999999999,105,314,419
16196,2012-11-12,Winter,2012,11,13,1,1,0,Monday,20.2,24.0026,60.0,15.001299999999999,108,312,420
16197,2012-11-12,Winter,2012,11,14,1,1,0,Monday,19.259999999999998,20.003,60.0,19.0012,134,310,444
16198,2012-11-12,Winter,2012,11,15,1,1,0,Monday,18.320000000000004,18.9998,64.0,16.997899999999998,102,280,382
16199,2012-11-12,Winter,2012,11,16,1,1,0,Monday,18.320000000000004,18.9998,64.0,11.0014,87,347,434
16200,2012-11-12,Winter,2012,11,17,1,1,0,Monday,18.320000000000004,18.9998,64.0,19.0012,66,530,596
16201,2012-11-12,Winter,2012,11,18,1,1,0,Monday,16.44,17.0,72.0,8.9981,65,486,551
16202,2012-11-12,Winter,2012,11,19,1,1,0,Monday,17.380000000000003,18.0032,73.0,19.0012,30,323,353
16203,2012-11-12,Winter,2012,11,20,1,1,0,Monday,16.44,17.0,77.0,19.0012,31,273,304
16204,2012-11-12,Winter,2012,11,21,1,1,0,Monday,17.380000000000003,18.0032,73.0,15.001299999999999,10,145,155
16205,2012-11-12,Winter,2012,11,22,1,1,0,Monday,16.44,17.0,77.0,16.997899999999998,12,100,112
16206,2012-11-12,Winter,2012,11,23,1,1,0,Monday,17.380000000000003,18.0032,77.0,15.001299999999999,1,62,63
16207,2012-11-13,Winter,2012,11,0,0,2,1,Tuesday,16.44,17.0,83.0,19.0012,5,18,23
16208,2012-11-13,Winter,2012,11,1,0,2,1,Tuesday,12.68,13.000399999999999,88.0,43.000600000000006,0,5,5
16209,2012-11-13,Winter,2012,11,2,0,2,1,Tuesday,8.919999999999998,5.001199999999997,87.0,30.002599999999997,7,4,11
16210,2012-11-13,Winter,2012,11,3,0,2,1,Tuesday,8.919999999999998,5.997799999999998,87.0,23.9994,2,3,5
16211,2012-11-13,Winter,2012,11,4,0,2,1,Tuesday,8.919999999999998,5.997799999999998,81.0,26.0027,0,9,9
16212,2012-11-13,Winter,2012,11,5,0,2,1,Tuesday,7.98,5.001199999999997,87.0,19.0012,0,18,18
16213,2012-11-13,Winter,2012,11,6,0,2,1,Tuesday,7.040000000000001,3.0014000000000003,81.0,31.0009,2,48,50
16214,2012-11-13,Winter,2012,11,7,0,2,1,Tuesday,7.040000000000001,3.998000000000001,87.0,16.997899999999998,1,106,107
16215,2012-11-13,Winter,2012,11,8,0,2,1,Tuesday,7.040000000000001,3.998000000000001,87.0,16.997899999999998,4,207,211
16216,2012-11-13,Winter,2012,11,9,0,2,1,Tuesday,7.040000000000001,3.998000000000001,81.0,22.0028,1,109,110
16217,2012-11-13,Winter,2012,11,10,0,2,1,Tuesday,6.1,1.9982000000000006,75.0,26.0027,10,84,94
16218,2012-11-13,Winter,2012,11,11,0,2,1,Tuesday,7.040000000000001,3.998000000000001,70.0,16.997899999999998,22,133,155
16219,2012-11-13,Winter,2012,11,12,0,2,1,Tuesday,7.98,5.001199999999997,61.0,19.0012,16,180,196
16220,2012-11-13,Winter,2012,11,13,0,2,1,Tuesday,7.98,5.001199999999997,53.0,16.997899999999998,30,188,218
16221,2012-11-13,Winter,2012,11,14,0,2,1,Tuesday,9.86,9.997399999999999,46.0,26.0027,34,169,203
16222,2012-11-13,Winter,2012,11,15,0,2,1,Tuesday,10.8,11.000600000000002,40.0,19.999499999999998,33,184,217
16223,2012-11-13,Winter,2012,11,16,0,2,1,Tuesday,9.86,9.997399999999999,40.0,19.999499999999998,28,282,310
16224,2012-11-13,Winter,2012,11,17,0,2,1,Tuesday,7.98,3.998000000000001,49.0,23.9994,33,575,608
16225,2012-11-13,Winter,2012,11,18,0,2,1,Tuesday,7.98,5.001199999999997,49.0,19.0012,45,514,559
16226,2012-11-13,Winter,2012,11,19,0,2,1,Tuesday,7.040000000000001,3.0014000000000003,49.0,23.9994,12,344,356
16227,2012-11-13,Winter,2012,11,20,0,2,1,Tuesday,6.1,1.9982000000000006,49.0,23.9994,12,211,223
16228,2012-11-13,Winter,2012,11,21,0,2,1,Tuesday,6.1,1.9982000000000006,49.0,23.9994,9,178,187
16229,2012-11-13,Winter,2012,11,22,0,2,1,Tuesday,4.220000000000001,-0.9982000000000006,56.00000000000001,22.0028,15,120,135
16230,2012-11-13,Winter,2012,11,23,0,2,1,Tuesday,4.220000000000001,-0.9982000000000006,56.00000000000001,19.999499999999998,6,78,84
16231,2012-11-14,Winter,2012,11,0,0,3,1,Wednesday,4.220000000000001,-0.0015999999999998238,56.00000000000001,19.0012,4,20,24
16232,2012-11-14,Winter,2012,11,1,0,3,1,Wednesday,3.2799999999999994,-2.0013999999999985,60.0,19.999499999999998,2,10,12
16233,2012-11-14,Winter,2012,11,2,0,3,1,Wednesday,3.2799999999999994,-2.0013999999999985,60.0,19.999499999999998,0,1,1
16234,2012-11-14,Winter,2012,11,3,0,3,1,Wednesday,3.2799999999999994,-0.9982000000000006,65.0,15.001299999999999,0,5,5
16235,2012-11-14,Winter,2012,11,4,0,3,1,Wednesday,2.34,-0.9982000000000006,69.0,12.998000000000001,0,6,6
16236,2012-11-14,Winter,2012,11,5,0,3,1,Wednesday,2.34,-0.9982000000000006,69.0,12.998000000000001,0,39,39
16237,2012-11-14,Winter,2012,11,6,0,3,1,Wednesday,3.2799999999999994,-0.9982000000000006,65.0,12.998000000000001,4,142,146
16238,2012-11-14,Winter,2012,11,7,0,3,1,Wednesday,3.2799999999999994,-2.0013999999999985,65.0,19.0012,10,405,415
16239,2012-11-14,Winter,2012,11,8,0,3,1,Wednesday,5.160000000000002,1.0015999999999998,56.00000000000001,19.999499999999998,27,664,691
16240,2012-11-14,Winter,2012,11,9,0,3,1,Wednesday,6.1,1.9982000000000006,52.0,26.0027,22,310,332
16241,2012-11-14,Winter,2012,11,10,0,3,1,Wednesday,7.040000000000001,3.0014000000000003,45.0,23.9994,18,153,171
16242,2012-11-14,Winter,2012,11,11,0,3,1,Wednesday,7.040000000000001,3.998000000000001,49.0,16.997899999999998,25,126,151
16243,2012-11-14,Winter,2012,11,12,0,3,1,Wednesday,7.98,5.997799999999998,46.0,0.0,40,200,240
16244,2012-11-14,Winter,2012,11,13,0,3,1,Wednesday,8.919999999999998,5.997799999999998,43.0,16.997899999999998,32,182,214
16245,2012-11-14,Winter,2012,11,14,0,3,1,Wednesday,8.919999999999998,7.000999999999998,43.0,8.9981,20,161,181
16246,2012-11-14,Winter,2012,11,15,0,3,1,Wednesday,8.919999999999998,5.997799999999998,43.0,19.0012,32,228,260
16247,2012-11-14,Winter,2012,11,16,0,3,1,Wednesday,7.98,7.000999999999998,46.0,7.0015,31,290,321
16248,2012-11-14,Winter,2012,11,17,0,3,1,Wednesday,7.040000000000001,5.001199999999997,49.0,12.998000000000001,19,564,583
16249,2012-11-14,Winter,2012,11,18,0,3,1,Wednesday,7.040000000000001,5.001199999999997,53.0,11.0014,24,543,567
16250,2012-11-14,Winter,2012,11,19,0,3,1,Wednesday,6.1,3.998000000000001,52.0,11.0014,28,368,396
16251,2012-11-14,Winter,2012,11,20,0,3,1,Wednesday,6.1,5.001199999999997,52.0,6.0032,15,252,267
16252,2012-11-14,Winter,2012,11,21,0,3,1,Wednesday,6.1,5.997799999999998,56.00000000000001,0.0,5,208,213
16253,2012-11-14,Winter,2012,11,22,0,3,1,Wednesday,5.160000000000002,5.001199999999997,61.0,0.0,6,167,173
16254,2012-11-14,Winter,2012,11,23,0,3,1,Wednesday,3.2799999999999994,-0.0015999999999998238,70.0,8.9981,9,78,87
16255,2012-11-15,Winter,2012,11,0,0,4,1,Thursday,4.220000000000001,3.998000000000001,65.0,0.0,1,33,34
16256,2012-11-15,Winter,2012,11,1,0,4,1,Thursday,4.220000000000001,1.9982000000000006,65.0,7.0015,2,14,16
16257,2012-11-15,Winter,2012,11,2,0,4,1,Thursday,4.220000000000001,1.0015999999999998,70.0,11.0014,0,7,7
16258,2012-11-15,Winter,2012,11,3,0,4,1,Thursday,4.220000000000001,3.0014000000000003,70.0,6.0032,0,2,2
16259,2012-11-15,Winter,2012,11,4,0,4,1,Thursday,5.160000000000002,3.0014000000000003,65.0,8.9981,0,5,5
16260,2012-11-15,Winter,2012,11,5,0,4,1,Thursday,6.1,3.0014000000000003,61.0,15.001299999999999,3,34,37
16261,2012-11-15,Winter,2012,11,6,0,4,1,Thursday,6.1,3.0014000000000003,65.0,16.997899999999998,1,146,147
16262,2012-11-15,Winter,2012,11,7,0,4,1,Thursday,6.1,3.0014000000000003,65.0,12.998000000000001,7,403,410
16263,2012-11-15,Winter,2012,11,8,0,4,1,Thursday,6.1,3.0014000000000003,61.0,15.001299999999999,21,625,646
16264,2012-11-15,Winter,2012,11,9,0,4,1,Thursday,7.040000000000001,5.001199999999997,61.0,12.998000000000001,17,306,323
16265,2012-11-15,Winter,2012,11,10,0,4,1,Thursday,7.040000000000001,5.997799999999998,66.0,8.9981,11,142,153
16266,2012-11-15,Winter,2012,11,11,0,4,1,Thursday,7.98,5.997799999999998,61.0,8.9981,28,138,166
16267,2012-11-15,Winter,2012,11,12,0,4,1,Thursday,8.919999999999998,7.9975999999999985,62.0,7.0015,29,184,213
16268,2012-11-15,Winter,2012,11,13,0,4,1,Thursday,9.86,9.997399999999999,54.0,7.0015,20,197,217
16269,2012-11-15,Winter,2012,11,14,0,4,1,Thursday,9.86,9.997399999999999,54.0,11.0014,27,174,201
16270,2012-11-15,Winter,2012,11,15,0,4,1,Thursday,9.86,9.997399999999999,57.99999999999999,11.0014,26,191,217
16271,2012-11-15,Winter,2012,11,16,0,4,1,Thursday,8.919999999999998,7.000999999999998,56.99999999999999,12.998000000000001,24,318,342
16272,2012-11-15,Winter,2012,11,17,0,4,1,Thursday,8.919999999999998,7.000999999999998,56.99999999999999,15.001299999999999,22,541,563
16273,2012-11-15,Winter,2012,11,18,0,4,1,Thursday,8.919999999999998,7.000999999999998,56.99999999999999,12.998000000000001,10,563,573
16274,2012-11-15,Winter,2012,11,19,0,4,1,Thursday,7.98,5.997799999999998,61.0,8.9981,11,375,386
16275,2012-11-15,Winter,2012,11,20,0,4,1,Thursday,7.98,7.000999999999998,61.0,7.0015,23,262,285
16276,2012-11-15,Winter,2012,11,21,0,4,1,Thursday,7.040000000000001,5.997799999999998,66.0,7.0015,20,204,224
16277,2012-11-15,Winter,2012,11,22,0,4,1,Thursday,7.040000000000001,5.001199999999997,66.0,11.0014,10,143,153
16278,2012-11-15,Winter,2012,11,23,0,4,1,Thursday,7.040000000000001,5.001199999999997,61.0,11.0014,7,118,125
16279,2012-11-16,Winter,2012,11,0,0,5,1,Friday,7.040000000000001,5.997799999999998,66.0,7.0015,7,58,65
16280,2012-11-16,Winter,2012,11,1,0,5,1,Friday,6.1,5.001199999999997,65.0,6.0032,5,16,21
16281,2012-11-16,Winter,2012,11,2,0,5,1,Friday,6.1,3.998000000000001,70.0,11.0014,0,9,9
16282,2012-11-16,Winter,2012,11,3,0,5,1,Friday,6.1,3.998000000000001,65.0,8.9981,0,6,6
16283,2012-11-16,Winter,2012,11,4,0,5,1,Friday,6.1,5.001199999999997,65.0,7.0015,0,5,5
16284,2012-11-16,Winter,2012,11,5,0,5,1,Friday,6.1,5.001199999999997,65.0,6.0032,2,34,36
16285,2012-11-16,Winter,2012,11,6,0,5,1,Friday,6.1,5.001199999999997,61.0,6.0032,4,126,130
16286,2012-11-16,Winter,2012,11,7,0,5,1,Friday,6.1,3.998000000000001,61.0,11.0014,5,362,367
16287,2012-11-16,Winter,2012,11,8,0,5,1,Friday,7.040000000000001,5.997799999999998,56.99999999999999,8.9981,17,694,711
16288,2012-11-16,Winter,2012,11,9,0,5,1,Friday,7.98,7.000999999999998,53.0,7.0015,21,330,351
16289,2012-11-16,Winter,2012,11,10,0,5,1,Friday,7.98,5.997799999999998,53.0,12.998000000000001,33,165,198
16290,2012-11-16,Winter,2012,11,11,0,5,1,Friday,9.86,9.997399999999999,43.0,15.001299999999999,33,185,218
16291,2012-11-16,Winter,2012,11,12,0,5,1,Friday,10.8,11.000600000000002,43.0,19.0012,28,262,290
16292,2012-11-16,Winter,2012,11,13,0,5,1,Friday,11.739999999999998,11.997200000000003,38.0,12.998000000000001,52,226,278
16293,2012-11-16,Winter,2012,11,14,0,5,1,Friday,11.739999999999998,11.997200000000003,35.0,7.0015,47,204,251
16294,2012-11-16,Winter,2012,11,15,0,5,1,Friday,11.739999999999998,11.997200000000003,38.0,8.9981,30,237,267
16295,2012-11-16,Winter,2012,11,16,0,5,1,Friday,11.739999999999998,11.997200000000003,35.0,19.0012,33,350,383
16296,2012-11-16,Winter,2012,11,17,0,5,1,Friday,8.919999999999998,7.000999999999998,46.0,12.998000000000001,41,539,580
16297,2012-11-16,Winter,2012,11,18,0,5,1,Friday,7.98,5.997799999999998,53.0,11.0014,22,483,505
16298,2012-11-16,Winter,2012,11,19,0,5,1,Friday,8.919999999999998,7.000999999999998,46.0,15.001299999999999,26,306,332
16299,2012-11-16,Winter,2012,11,20,0,5,1,Friday,8.919999999999998,5.997799999999998,46.0,16.997899999999998,20,207,227
16300,2012-11-16,Winter,2012,11,21,0,5,1,Friday,7.98,5.997799999999998,49.0,12.998000000000001,21,157,178
16301,2012-11-16,Winter,2012,11,22,0,5,1,Friday,7.040000000000001,3.998000000000001,53.0,16.997899999999998,23,139,162
16302,2012-11-16,Winter,2012,11,23,0,5,1,Friday,7.040000000000001,3.998000000000001,53.0,15.001299999999999,14,114,128
16303,2012-11-17,Winter,2012,11,0,0,6,0,Saturday,6.1,3.998000000000001,52.0,11.0014,11,95,106
16304,2012-11-17,Winter,2012,11,1,0,6,0,Saturday,4.220000000000001,1.0015999999999998,60.0,12.998000000000001,13,74,87
16305,2012-11-17,Winter,2012,11,2,0,6,0,Saturday,4.220000000000001,1.0015999999999998,65.0,12.998000000000001,8,41,49
16306,2012-11-17,Winter,2012,11,3,0,6,0,Saturday,4.220000000000001,1.0015999999999998,65.0,12.998000000000001,2,19,21
16307,2012-11-17,Winter,2012,11,4,0,6,0,Saturday,3.2799999999999994,-0.9982000000000006,70.0,12.998000000000001,1,6,7
16308,2012-11-17,Winter,2012,11,5,0,6,0,Saturday,3.2799999999999994,-0.0015999999999998238,70.0,11.0014,1,10,11
16309,2012-11-17,Winter,2012,11,6,0,6,0,Saturday,3.2799999999999994,-0.9982000000000006,70.0,15.001299999999999,0,21,21
16310,2012-11-17,Winter,2012,11,7,0,6,0,Saturday,3.2799999999999994,-0.9982000000000006,70.0,12.998000000000001,8,70,78
16311,2012-11-17,Winter,2012,11,8,0,6,0,Saturday,4.220000000000001,1.0015999999999998,65.0,15.001299999999999,30,138,168
16312,2012-11-17,Winter,2012,11,9,0,6,0,Saturday,7.98,5.001199999999997,49.0,15.001299999999999,48,200,248
16313,2012-11-17,Winter,2012,11,10,0,6,0,Saturday,8.919999999999998,5.997799999999998,46.0,16.997899999999998,62,258,320
16314,2012-11-17,Winter,2012,11,11,0,6,0,Saturday,9.86,9.997399999999999,43.0,12.998000000000001,80,343,423
16315,2012-11-17,Winter,2012,11,12,0,6,0,Saturday,10.8,11.000600000000002,40.0,11.0014,117,359,476
16316,2012-11-17,Winter,2012,11,13,0,6,0,Saturday,11.739999999999998,11.997200000000003,38.0,16.997899999999998,179,346,525
16317,2012-11-17,Winter,2012,11,14,0,6,0,Saturday,11.739999999999998,11.997200000000003,38.0,12.998000000000001,175,380,555
16318,2012-11-17,Winter,2012,11,15,0,6,0,Saturday,11.739999999999998,11.997200000000003,35.0,19.999499999999998,175,374,549
16319,2012-11-17,Winter,2012,11,16,0,6,0,Saturday,10.8,11.000600000000002,40.0,15.001299999999999,144,325,469
16320,2012-11-17,Winter,2012,11,17,0,6,0,Saturday,9.86,9.997399999999999,40.0,11.0014,101,302,403
16321,2012-11-17,Winter,2012,11,18,0,6,0,Saturday,8.919999999999998,7.9975999999999985,50.0,7.0015,34,237,271
16322,2012-11-17,Winter,2012,11,19,0,6,0,Saturday,7.98,7.000999999999998,53.0,6.0032,45,208,253
16323,2012-11-17,Winter,2012,11,20,0,6,0,Saturday,7.98,7.000999999999998,66.0,6.0032,30,142,172
16324,2012-11-17,Winter,2012,11,21,0,6,0,Saturday,7.040000000000001,5.997799999999998,56.99999999999999,7.0015,15,124,139
16325,2012-11-17,Winter,2012,11,22,0,6,0,Saturday,7.040000000000001,5.997799999999998,56.99999999999999,7.0015,15,130,145
16326,2012-11-17,Winter,2012,11,23,0,6,0,Saturday,6.1,5.001199999999997,70.0,7.0015,19,114,133
16327,2012-11-18,Winter,2012,11,0,0,0,0,Sunday,6.1,3.998000000000001,70.0,11.0014,11,118,129
16328,2012-11-18,Winter,2012,11,1,0,0,0,Sunday,6.1,3.0014000000000003,70.0,12.998000000000001,14,81,95
16329,2012-11-18,Winter,2012,11,2,0,0,0,Sunday,5.160000000000002,3.0014000000000003,81.0,7.0015,8,65,73
16330,2012-11-18,Winter,2012,11,3,0,0,0,Sunday,6.1,3.998000000000001,81.0,11.0014,9,37,46
16331,2012-11-18,Winter,2012,11,4,0,0,0,Sunday,6.1,3.0014000000000003,81.0,12.998000000000001,4,8,12
16332,2012-11-18,Winter,2012,11,5,0,0,0,Sunday,5.160000000000002,3.0014000000000003,81.0,8.9981,5,7,12
16333,2012-11-18,Winter,2012,11,6,0,0,0,Sunday,5.160000000000002,1.9982000000000006,81.0,11.0014,2,13,15
16334,2012-11-18,Winter,2012,11,7,0,0,0,Sunday,5.160000000000002,1.9982000000000006,81.0,12.998000000000001,3,39,42
16335,2012-11-18,Winter,2012,11,8,0,0,0,Sunday,6.1,3.0014000000000003,75.0,16.997899999999998,19,100,119
16336,2012-11-18,Winter,2012,11,9,0,0,0,Sunday,7.040000000000001,3.998000000000001,70.0,16.997899999999998,49,155,204
16337,2012-11-18,Winter,2012,11,10,0,0,0,Sunday,7.98,3.998000000000001,66.0,19.999499999999998,79,250,329
16338,2012-11-18,Winter,2012,11,11,0,0,0,Sunday,9.86,9.997399999999999,62.0,19.0012,92,267,359
16339,2012-11-18,Winter,2012,11,12,0,0,0,Sunday,10.8,11.000600000000002,62.0,19.0012,101,341,442
16340,2012-11-18,Winter,2012,11,13,0,0,0,Sunday,10.8,11.000600000000002,62.0,22.0028,113,334,447
16341,2012-11-18,Winter,2012,11,14,0,0,0,Sunday,10.8,11.000600000000002,62.0,19.999499999999998,125,303,428
16342,2012-11-18,Winter,2012,11,15,0,0,0,Sunday,11.739999999999998,11.997200000000003,54.0,19.0012,89,318,407
16343,2012-11-18,Winter,2012,11,16,0,0,0,Sunday,10.8,11.000600000000002,62.0,22.0028,59,313,372
16344,2012-11-18,Winter,2012,11,17,0,0,0,Sunday,9.86,9.997399999999999,66.0,16.997899999999998,48,232,280
16345,2012-11-18,Winter,2012,11,18,0,0,0,Sunday,8.919999999999998,7.000999999999998,66.0,15.001299999999999,36,240,276
16346,2012-11-18,Winter,2012,11,19,0,0,0,Sunday,8.919999999999998,7.000999999999998,66.0,11.0014,16,194,210
16347,2012-11-18,Winter,2012,11,20,0,0,0,Sunday,8.919999999999998,7.000999999999998,66.0,11.0014,9,120,129
16348,2012-11-18,Winter,2012,11,21,0,0,0,Sunday,8.919999999999998,5.997799999999998,66.0,16.997899999999998,17,93,110
16349,2012-11-18,Winter,2012,11,22,0,0,0,Sunday,8.919999999999998,5.997799999999998,66.0,16.997899999999998,8,66,74
