id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
5063,2011-08-03,Fall,2011,8,20,0,3,1,Wednesday,24.9,28.002199999999995,84.0,7.0015,7,80,87
5064,2011-08-03,Fall,2011,8,21,0,3,1,Wednesday,23.96,26.002399999999994,89.0,8.9981,7,81,88
5065,2011-08-03,Fall,2011,8,22,0,3,1,Wednesday,23.96,26.002399999999994,89.0,7.0015,11,66,77
5066,2011-08-03,Fall,2011,8,23,0,3,1,Wednesday,23.96,26.002399999999994,89.0,6.0032,4,52,56
5067,2011-08-04,Fall,2011,8,0,0,4,1,Thursday,23.96,26.002399999999994,89.0,6.0032,2,15,17
5068,2011-08-04,Fall,2011,8,1,0,4,1,Thursday,23.020000000000003,22.9994,94.0,6.0032,3,14,17
5069,2011-08-04,Fall,2011,8,2,0,4,1,Thursday,23.020000000000003,22.9994,94.0,6.0032,2,5,7
5070,2011-08-04,Fall,2011,8,3,0,4,1,Thursday,23.020000000000003,22.9994,94.0,6.0032,0,3,3
5071,2011-08-04,Fall,2011,8,4,0,4,1,Thursday,23.96,26.002399999999994,89.0,0.0,0,7,7
5072,2011-08-04,Fall,2011,8,5,0,4,1,Thursday,23.96,26.002399999999994,89.0,0.0,3,17,20
5073,2011-08-04,Fall,2011,8,6,0,4,1,Thursday,23.96,26.002399999999994,89.0,19.999499999999998,7,90,97
5074,2011-08-04,Fall,2011,8,7,0,4,1,Thursday,23.96,26.002399999999994,89.0,19.999499999999998,11,271,282
5075,2011-08-04,Fall,2011,8,8,0,4,1,Thursday,24.9,26.998999999999995,82.0,23.9994,29,369,398
5076,2011-08-04,Fall,2011,8,9,0,4,1,Thursday,25.839999999999996,30.001999999999995,74.0,22.0028,25,162,187
5077,2011-08-04,Fall,2011,8,10,0,4,1,Thursday,25.839999999999996,28.002199999999995,71.0,19.999499999999998,24,89,113
5078,2011-08-04,Fall,2011,8,11,0,4,1,Thursday,26.78,30.001999999999995,66.0,15.001299999999999,37,112,149
5079,2011-08-04,Fall,2011,8,12,0,4,1,Thursday,27.72,30.998599999999996,62.0,15.001299999999999,53,152,205
5080,2011-08-04,Fall,2011,8,13,0,4,1,Thursday,27.72,30.998599999999996,57.99999999999999,0.0,63,142,205
5081,2011-08-04,Fall,2011,8,14,0,4,1,Thursday,29.6,34.0016,55.00000000000001,11.0014,53,114,167
5082,2011-08-04,Fall,2011,8,15,0,4,1,Thursday,29.6,34.0016,55.00000000000001,16.997899999999998,50,115,165
5083,2011-08-04,Fall,2011,8,16,0,4,1,Thursday,27.72,30.998599999999996,62.0,22.0028,70,220,290
5084,2011-08-04,Fall,2011,8,17,0,4,1,Thursday,27.72,30.998599999999996,62.0,22.0028,91,464,555
5085,2011-08-04,Fall,2011,8,18,0,4,1,Thursday,24.9,28.002199999999995,74.0,19.999499999999998,88,435,523
5086,2011-08-04,Fall,2011,8,19,0,4,1,Thursday,24.9,28.002199999999995,74.0,19.0012,65,301,366
5087,2011-08-04,Fall,2011,8,20,0,4,1,Thursday,24.9,28.002199999999995,74.0,12.998000000000001,41,245,286
5088,2011-08-04,Fall,2011,8,21,0,4,1,Thursday,24.9,28.002199999999995,74.0,12.998000000000001,25,186,211
5089,2011-08-04,Fall,2011,8,22,0,4,1,Thursday,23.96,26.002399999999994,74.0,12.998000000000001,33,141,174
5090,2011-08-04,Fall,2011,8,23,0,4,1,Thursday,23.020000000000003,24.999200000000002,74.0,7.0015,24,108,132
5091,2011-08-05,Fall,2011,8,0,0,5,1,Friday,23.020000000000003,24.999200000000002,74.0,7.0015,13,41,54
5092,2011-08-05,Fall,2011,8,1,0,5,1,Friday,22.080000000000002,22.9994,78.0,6.0032,3,16,19
5093,2011-08-05,Fall,2011,8,2,0,5,1,Friday,23.020000000000003,24.999200000000002,69.0,0.0,5,14,19
5094,2011-08-05,Fall,2011,8,3,0,5,1,Friday,22.080000000000002,22.9994,78.0,6.0032,0,6,6
5095,2011-08-05,Fall,2011,8,4,0,5,1,Friday,22.080000000000002,22.9994,78.0,8.9981,1,6,7
5096,2011-08-05,Fall,2011,8,5,0,5,1,Friday,22.080000000000002,22.9994,78.0,6.0032,0,16,16
5097,2011-08-05,Fall,2011,8,6,0,5,1,Friday,22.080000000000002,22.9994,78.0,8.9981,7,94,101
5098,2011-08-05,Fall,2011,8,7,0,5,1,Friday,23.020000000000003,24.0026,78.0,8.9981,23,247,270
5099,2011-08-05,Fall,2011,8,8,0,5,1,Friday,24.9,26.998999999999995,65.0,15.001299999999999,39,415,454
5100,2011-08-05,Fall,2011,8,9,0,5,1,Friday,25.839999999999996,28.002199999999995,57.99999999999999,7.0015,43,183,226
5101,2011-08-05,Fall,2011,8,10,0,5,1,Friday,26.78,28.998799999999996,55.00000000000001,8.9981,50,113,163
5102,2011-08-05,Fall,2011,8,11,0,5,1,Friday,27.72,30.001999999999995,52.0,16.997899999999998,44,103,147
5103,2011-08-05,Fall,2011,8,12,0,5,1,Friday,27.72,30.001999999999995,52.0,16.997899999999998,57,159,216
5104,2011-08-05,Fall,2011,8,13,0,5,1,Friday,28.660000000000004,30.998599999999996,52.0,16.997899999999998,40,164,204
5105,2011-08-05,Fall,2011,8,14,0,5,1,Friday,28.660000000000004,30.998599999999996,52.0,16.997899999999998,81,164,245
5106,2011-08-05,Fall,2011,8,15,0,5,1,Friday,27.72,30.001999999999995,55.00000000000001,16.997899999999998,50,160,210
5107,2011-08-05,Fall,2011,8,16,0,5,1,Friday,29.6,32.9984,49.0,16.997899999999998,76,254,330
5108,2011-08-05,Fall,2011,8,17,0,5,1,Friday,28.660000000000004,30.998599999999996,49.0,19.999499999999998,84,466,550
5109,2011-08-05,Fall,2011,8,18,0,5,1,Friday,27.72,30.001999999999995,52.0,16.997899999999998,105,361,466
5110,2011-08-05,Fall,2011,8,19,0,5,1,Friday,26.78,28.998799999999996,55.00000000000001,16.997899999999998,90,282,372
5111,2011-08-05,Fall,2011,8,20,0,5,1,Friday,25.839999999999996,28.002199999999995,57.99999999999999,15.001299999999999,70,221,291
5112,2011-08-05,Fall,2011,8,21,0,5,1,Friday,24.9,26.998999999999995,65.0,12.998000000000001,54,119,173
5113,2011-08-05,Fall,2011,8,22,0,5,1,Friday,24.9,26.998999999999995,65.0,15.001299999999999,51,137,188
5114,2011-08-05,Fall,2011,8,23,0,5,1,Friday,23.96,26.002399999999994,69.0,15.001299999999999,37,102,139
5115,2011-08-06,Fall,2011,8,0,0,6,0,Saturday,23.020000000000003,24.0026,78.0,12.998000000000001,29,104,133
5116,2011-08-06,Fall,2011,8,1,0,6,0,Saturday,23.020000000000003,24.0026,78.0,11.0014,17,50,67
5117,2011-08-06,Fall,2011,8,2,0,6,0,Saturday,23.020000000000003,24.0026,78.0,15.001299999999999,14,39,53
5118,2011-08-06,Fall,2011,8,3,0,6,0,Saturday,23.020000000000003,24.0026,78.0,11.0014,14,28,42
5119,2011-08-06,Fall,2011,8,4,0,6,0,Saturday,23.020000000000003,24.0026,83.0,11.0014,5,5,10
5120,2011-08-06,Fall,2011,8,5,0,6,0,Saturday,22.080000000000002,22.0028,89.0,6.0032,2,4,6
5121,2011-08-06,Fall,2011,8,6,0,6,0,Saturday,22.080000000000002,22.0028,89.0,7.0015,5,22,27
5122,2011-08-06,Fall,2011,8,7,0,6,0,Saturday,23.96,26.002399999999994,83.0,11.0014,14,49,63
5123,2011-08-06,Fall,2011,8,8,0,6,0,Saturday,23.96,26.002399999999994,83.0,11.0014,27,94,121
5124,2011-08-06,Fall,2011,8,9,0,6,0,Saturday,26.78,30.001999999999995,70.0,15.001299999999999,60,155,215
5125,2011-08-06,Fall,2011,8,10,0,6,0,Saturday,26.78,30.001999999999995,70.0,19.0012,91,199,290
5126,2011-08-06,Fall,2011,8,11,0,6,0,Saturday,28.660000000000004,32.9984,62.0,15.001299999999999,138,211,349
5127,2011-08-06,Fall,2011,8,12,0,6,0,Saturday,29.6,34.0016,55.00000000000001,15.001299999999999,130,252,382
5128,2011-08-06,Fall,2011,8,13,0,6,0,Saturday,29.6,34.998200000000004,59.0,22.0028,176,265,441
5129,2011-08-06,Fall,2011,8,14,0,6,0,Saturday,30.54,34.998200000000004,52.0,16.997899999999998,176,204,380
5130,2011-08-06,Fall,2011,8,15,0,6,0,Saturday,31.479999999999997,36.998000000000005,53.0,16.997899999999998,130,232,362
5131,2011-08-06,Fall,2011,8,16,0,6,0,Saturday,26.78,30.998599999999996,79.0,11.0014,155,188,343
5132,2011-08-06,Fall,2011,8,17,0,6,0,Saturday,26.78,30.998599999999996,79.0,11.0014,61,88,149
5133,2011-08-06,Fall,2011,8,18,0,6,0,Saturday,25.839999999999996,30.001999999999995,79.0,30.002599999999997,81,130,211
5134,2011-08-06,Fall,2011,8,19,0,6,0,Saturday,25.839999999999996,30.998599999999996,84.0,16.997899999999998,57,114,171
5135,2011-08-06,Fall,2011,8,20,0,6,0,Saturday,25.839999999999996,30.001999999999995,79.0,19.0012,58,79,137
5136,2011-08-06,Fall,2011,8,21,0,6,0,Saturday,24.9,28.002199999999995,84.0,22.0028,28,86,114
5137,2011-08-06,Fall,2011,8,22,0,6,0,Saturday,24.9,28.002199999999995,84.0,22.0028,24,96,120
5138,2011-08-06,Fall,2011,8,23,0,6,0,Saturday,24.9,28.002199999999995,84.0,19.0012,29,79,108
5139,2011-08-07,Fall,2011,8,0,0,0,0,Sunday,24.9,28.002199999999995,84.0,19.0012,14,66,80
5140,2011-08-07,Fall,2011,8,1,0,0,0,Sunday,24.9,28.002199999999995,84.0,16.997899999999998,10,63,73
5141,2011-08-07,Fall,2011,8,2,0,0,0,Sunday,24.9,28.002199999999995,84.0,15.001299999999999,18,48,66
5142,2011-08-07,Fall,2011,8,3,0,0,0,Sunday,24.9,28.002199999999995,84.0,8.9981,9,23,32
5143,2011-08-07,Fall,2011,8,4,0,0,0,Sunday,24.9,28.002199999999995,84.0,8.9981,1,5,6
5144,2011-08-07,Fall,2011,8,5,0,0,0,Sunday,24.9,28.002199999999995,89.0,12.998000000000001,1,4,5
5145,2011-08-07,Fall,2011,8,6,0,0,0,Sunday,24.9,28.002199999999995,89.0,11.0014,3,10,13
5146,2011-08-07,Fall,2011,8,7,0,0,0,Sunday,24.9,28.002199999999995,84.0,12.998000000000001,11,28,39
5147,2011-08-07,Fall,2011,8,8,0,0,0,Sunday,25.839999999999996,30.001999999999995,79.0,12.998000000000001,23,66,89
5148,2011-08-07,Fall,2011,8,9,0,0,0,Sunday,27.72,32.9984,75.0,7.0015,82,102,184
5149,2011-08-07,Fall,2011,8,10,0,0,0,Sunday,29.6,36.998000000000005,66.0,8.9981,88,178,266
5150,2011-08-07,Fall,2011,8,11,0,0,0,Sunday,30.54,38.997800000000005,63.0,0.0,113,156,269
5151,2011-08-07,Fall,2011,8,12,0,0,0,Sunday,34.300000000000004,40.001000000000005,42.0,19.999499999999998,161,209,370
5152,2011-08-07,Fall,2011,8,13,0,0,0,Sunday,34.300000000000004,40.001000000000005,42.0,19.999499999999998,118,206,324
5153,2011-08-07,Fall,2011,8,14,0,0,0,Sunday,32.42,36.998000000000005,47.0,12.998000000000001,130,192,322
5154,2011-08-07,Fall,2011,8,15,0,0,0,Sunday,25.839999999999996,30.001999999999995,74.0,19.999499999999998,118,208,326
5155,2011-08-07,Fall,2011,8,16,0,0,0,Sunday,25.839999999999996,30.001999999999995,74.0,19.999499999999998,74,119,193
5156,2011-08-07,Fall,2011,8,17,0,0,0,Sunday,26.78,30.998599999999996,74.0,43.000600000000006,63,131,194
5157,2011-08-07,Fall,2011,8,18,0,0,0,Sunday,25.839999999999996,30.001999999999995,74.0,6.0032,74,155,229
5158,2011-08-07,Fall,2011,8,19,0,0,0,Sunday,25.839999999999996,30.001999999999995,79.0,11.0014,68,160,228
5159,2011-08-07,Fall,2011,8,20,0,0,0,Sunday,25.839999999999996,30.998599999999996,84.0,8.9981,50,133,183
5160,2011-08-07,Fall,2011,8,21,0,0,0,Sunday,25.839999999999996,30.998599999999996,84.0,7.0015,36,100,136
5161,2011-08-07,Fall,2011,8,22,0,0,0,Sunday,24.9,28.002199999999995,89.0,12.998000000000001,21,82,103
5162,2011-08-07,Fall,2011,8,23,0,0,0,Sunday,24.9,28.002199999999995,79.0,7.0015,12,43,55
5163,2011-08-08,Fall,2011,8,0,0,1,1,Monday,24.9,28.002199999999995,79.0,7.0015,13,17,30
5164,2011-08-08,Fall,2011,8,1,0,1,1,Monday,23.96,26.002399999999994,83.0,8.9981,4,8,12
5165,2011-08-08,Fall,2011,8,2,0,1,1,Monday,23.020000000000003,22.9994,89.0,0.0,4,3,7
5166,2011-08-08,Fall,2011,8,3,0,1,1,Monday,23.020000000000003,22.9994,89.0,0.0,1,0,1
5167,2011-08-08,Fall,2011,8,4,0,1,1,Monday,23.020000000000003,22.9994,89.0,7.0015,2,8,10
5168,2011-08-08,Fall,2011,8,5,0,1,1,Monday,24.9,28.002199999999995,79.0,6.0032,1,14,15
5169,2011-08-08,Fall,2011,8,6,0,1,1,Monday,24.9,26.998999999999995,65.0,19.0012,8,87,95
5170,2011-08-08,Fall,2011,8,7,0,1,1,Monday,25.839999999999996,28.998799999999996,62.0,19.999499999999998,18,249,267
5171,2011-08-08,Fall,2011,8,8,0,1,1,Monday,26.78,28.998799999999996,57.99999999999999,22.0028,29,320,349
5172,2011-08-08,Fall,2011,8,9,0,1,1,Monday,27.72,30.001999999999995,55.00000000000001,26.0027,37,146,183
5173,2011-08-08,Fall,2011,8,10,0,1,1,Monday,29.6,32.9984,52.0,26.0027,62,62,124
5174,2011-08-08,Fall,2011,8,11,0,1,1,Monday,30.54,32.9984,48.0,23.9994,90,89,179
5175,2011-08-08,Fall,2011,8,12,0,1,1,Monday,30.54,34.0016,46.0,16.997899999999998,48,134,182
5176,2011-08-08,Fall,2011,8,13,0,1,1,Monday,31.479999999999997,34.0016,44.0,19.999499999999998,43,108,151
5177,2011-08-08,Fall,2011,8,14,0,1,1,Monday,30.54,32.9984,43.0,19.999499999999998,41,109,150
5178,2011-08-08,Fall,2011,8,15,0,1,1,Monday,31.479999999999997,34.0016,41.0,19.999499999999998,40,86,126
5179,2011-08-08,Fall,2011,8,16,0,1,1,Monday,32.42,34.998200000000004,39.0,19.0012,64,218,282
5180,2011-08-08,Fall,2011,8,17,0,1,1,Monday,32.42,34.998200000000004,39.0,11.0014,67,460,527
5181,2011-08-08,Fall,2011,8,18,0,1,1,Monday,31.479999999999997,34.0016,41.0,8.9981,64,465,529
5182,2011-08-08,Fall,2011,8,19,0,1,1,Monday,30.54,32.9984,43.0,7.0015,64,352,416
5183,2011-08-08,Fall,2011,8,20,0,1,1,Monday,29.6,34.0016,55.00000000000001,0.0,71,215,286
5184,2011-08-08,Fall,2011,8,21,0,1,1,Monday,27.72,30.998599999999996,57.99999999999999,6.0032,30,156,186
5185,2011-08-08,Fall,2011,8,22,0,1,1,Monday,27.72,30.998599999999996,57.99999999999999,7.0015,26,121,147
5186,2011-08-08,Fall,2011,8,23,0,1,1,Monday,26.78,30.001999999999995,66.0,7.0015,19,53,72
5187,2011-08-09,Fall,2011,8,0,0,2,1,Tuesday,25.839999999999996,30.001999999999995,79.0,8.9981,10,25,35
5188,2011-08-09,Fall,2011,8,1,0,2,1,Tuesday,25.839999999999996,28.998799999999996,66.0,0.0,5,9,14
5189,2011-08-09,Fall,2011,8,2,0,2,1,Tuesday,25.839999999999996,28.998799999999996,70.0,0.0,9,3,12
5190,2011-08-09,Fall,2011,8,3,0,2,1,Tuesday,25.839999999999996,28.998799999999996,62.0,0.0,0,3,3
5191,2011-08-09,Fall,2011,8,4,0,2,1,Tuesday,24.9,28.002199999999995,74.0,0.0,1,6,7
5192,2011-08-09,Fall,2011,8,5,0,2,1,Tuesday,24.9,26.998999999999995,65.0,6.0032,5,25,30
5193,2011-08-09,Fall,2011,8,6,0,2,1,Tuesday,25.839999999999996,28.002199999999995,64.0,0.0,6,95,101
5194,2011-08-09,Fall,2011,8,7,0,2,1,Tuesday,25.839999999999996,30.001999999999995,74.0,7.0015,30,313,343
5195,2011-08-09,Fall,2011,8,8,0,2,1,Tuesday,26.78,30.001999999999995,66.0,0.0,40,352,392
5196,2011-08-09,Fall,2011,8,9,0,2,1,Tuesday,28.660000000000004,32.9984,62.0,8.9981,34,141,175
5197,2011-08-09,Fall,2011,8,10,0,2,1,Tuesday,29.6,34.998200000000004,59.0,15.001299999999999,55,89,144
5198,2011-08-09,Fall,2011,8,11,0,2,1,Tuesday,29.6,34.998200000000004,59.0,15.001299999999999,61,88,149
5199,2011-08-09,Fall,2011,8,12,0,2,1,Tuesday,30.54,36.001400000000004,56.00000000000001,12.998000000000001,60,125,185
5200,2011-08-09,Fall,2011,8,13,0,2,1,Tuesday,31.479999999999997,36.001400000000004,49.0,11.0014,48,127,175
5201,2011-08-09,Fall,2011,8,14,0,2,1,Tuesday,32.42,36.001400000000004,44.0,19.0012,53,95,148
5202,2011-08-09,Fall,2011,8,15,0,2,1,Tuesday,32.42,34.998200000000004,39.0,19.0012,58,106,164
5203,2011-08-09,Fall,2011,8,16,0,2,1,Tuesday,32.42,34.998200000000004,39.0,19.999499999999998,57,228,285
5204,2011-08-09,Fall,2011,8,17,0,2,1,Tuesday,29.6,34.0016,55.00000000000001,11.0014,79,453,532
5205,2011-08-09,Fall,2011,8,18,0,2,1,Tuesday,29.6,34.0016,55.00000000000001,12.998000000000001,97,488,585
5206,2011-08-09,Fall,2011,8,19,0,2,1,Tuesday,29.6,32.9984,49.0,7.0015,69,302,371
5207,2011-08-09,Fall,2011,8,20,0,2,1,Tuesday,29.6,32.001799999999996,43.0,12.998000000000001,34,258,292
5208,2011-08-09,Fall,2011,8,21,0,2,1,Tuesday,28.660000000000004,30.001999999999995,46.0,16.997899999999998,46,184,230
5209,2011-08-09,Fall,2011,8,22,0,2,1,Tuesday,28.660000000000004,30.001999999999995,46.0,19.999499999999998,28,127,155
5210,2011-08-09,Fall,2011,8,23,0,2,1,Tuesday,27.72,28.998799999999996,48.0,19.0012,22,53,75
5211,2011-08-10,Fall,2011,8,0,0,3,1,Wednesday,26.78,28.002199999999995,51.0,15.001299999999999,19,18,37
5212,2011-08-10,Fall,2011,8,1,0,3,1,Wednesday,25.839999999999996,28.002199999999995,54.0,12.998000000000001,7,10,17
5213,2011-08-10,Fall,2011,8,2,0,3,1,Wednesday,25.839999999999996,28.002199999999995,54.0,11.0014,1,10,11
5214,2011-08-10,Fall,2011,8,3,0,3,1,Wednesday,24.9,26.998999999999995,57.99999999999999,11.0014,1,3,4
5215,2011-08-10,Fall,2011,8,4,0,3,1,Wednesday,24.9,26.998999999999995,54.0,8.9981,1,4,5
5216,2011-08-10,Fall,2011,8,5,0,3,1,Wednesday,23.96,26.002399999999994,61.0,6.0032,2,30,32
5217,2011-08-10,Fall,2011,8,6,0,3,1,Wednesday,23.96,26.002399999999994,61.0,0.0,9,110,119
5218,2011-08-10,Fall,2011,8,7,0,3,1,Wednesday,24.9,26.998999999999995,57.99999999999999,6.0032,16,289,305
5219,2011-08-10,Fall,2011,8,8,0,3,1,Wednesday,26.78,28.002199999999995,51.0,12.998000000000001,38,361,399
5220,2011-08-10,Fall,2011,8,9,0,3,1,Wednesday,27.72,28.998799999999996,48.0,15.001299999999999,32,148,180
5221,2011-08-10,Fall,2011,8,10,0,3,1,Wednesday,29.6,32.001799999999996,43.0,15.001299999999999,41,72,113
5222,2011-08-10,Fall,2011,8,11,0,3,1,Wednesday,29.6,30.998599999999996,41.0,26.0027,54,95,149
5223,2011-08-10,Fall,2011,8,12,0,3,1,Wednesday,30.54,32.001799999999996,38.0,19.999499999999998,74,166,240
5224,2011-08-10,Fall,2011,8,13,0,3,1,Wednesday,30.54,32.001799999999996,38.0,19.0012,41,150,191
5225,2011-08-10,Fall,2011,8,14,0,3,1,Wednesday,31.479999999999997,32.001799999999996,34.0,22.0028,62,116,178
5226,2011-08-10,Fall,2011,8,15,0,3,1,Wednesday,32.42,32.9984,30.0,22.0028,53,141,194
5227,2011-08-10,Fall,2011,8,16,0,3,1,Wednesday,32.42,32.9984,26.0,19.999499999999998,76,206,282
5228,2011-08-10,Fall,2011,8,17,0,3,1,Wednesday,31.479999999999997,30.998599999999996,26.0,19.999499999999998,71,513,584
5229,2011-08-10,Fall,2011,8,18,0,3,1,Wednesday,30.54,30.998599999999996,28.000000000000004,19.999499999999998,70,489,559
5230,2011-08-10,Fall,2011,8,19,0,3,1,Wednesday,29.6,30.001999999999995,26.0,16.997899999999998,79,334,413
5231,2011-08-10,Fall,2011,8,20,0,3,1,Wednesday,27.72,28.002199999999995,31.0,8.9981,59,253,312
5232,2011-08-10,Fall,2011,8,21,0,3,1,Wednesday,27.72,28.002199999999995,33.0,7.0015,47,162,209
5233,2011-08-10,Fall,2011,8,22,0,3,1,Wednesday,26.78,26.998999999999995,37.0,0.0,17,122,139
5234,2011-08-10,Fall,2011,8,23,0,3,1,Wednesday,26.78,26.998999999999995,37.0,6.0032,14,94,108
5235,2011-08-11,Fall,2011,8,0,0,4,1,Thursday,24.9,26.002399999999994,45.0,7.0015,6,40,46
5236,2011-08-11,Fall,2011,8,1,0,4,1,Thursday,24.9,26.002399999999994,45.0,8.9981,9,17,26
5237,2011-08-11,Fall,2011,8,2,0,4,1,Thursday,23.020000000000003,24.999200000000002,54.0,8.9981,3,8,11
5238,2011-08-11,Fall,2011,8,3,0,4,1,Thursday,22.080000000000002,24.999200000000002,56.99999999999999,8.9981,2,7,9
5239,2011-08-11,Fall,2011,8,4,0,4,1,Thursday,22.080000000000002,24.999200000000002,56.99999999999999,11.0014,1,4,5
5240,2011-08-11,Fall,2011,8,5,0,4,1,Thursday,22.080000000000002,24.999200000000002,61.0,12.998000000000001,2,23,25
5241,2011-08-11,Fall,2011,8,6,0,4,1,Thursday,21.14,24.0026,65.0,11.0014,5,101,106
5242,2011-08-11,Fall,2011,8,7,0,4,1,Thursday,23.020000000000003,24.999200000000002,54.0,8.9981,15,292,307
5243,2011-08-11,Fall,2011,8,8,0,4,1,Thursday,24.9,26.002399999999994,45.0,11.0014,29,361,390
5244,2011-08-11,Fall,2011,8,9,0,4,1,Thursday,25.839999999999996,26.998999999999995,39.0,15.001299999999999,31,166,197
5245,2011-08-11,Fall,2011,8,10,0,4,1,Thursday,26.78,26.998999999999995,37.0,16.997899999999998,36,96,132
5246,2011-08-11,Fall,2011,8,11,0,4,1,Thursday,27.72,28.002199999999995,35.0,16.997899999999998,59,128,187
5247,2011-08-11,Fall,2011,8,12,0,4,1,Thursday,28.660000000000004,28.998799999999996,31.0,16.997899999999998,50,164,214
5248,2011-08-11,Fall,2011,8,13,0,4,1,Thursday,27.72,28.002199999999995,31.0,15.001299999999999,51,166,217
5249,2011-08-11,Fall,2011,8,14,0,4,1,Thursday,29.6,30.001999999999995,28.999999999999996,0.0,39,103,142
5250,2011-08-11,Fall,2011,8,15,0,4,1,Thursday,29.6,30.001999999999995,28.999999999999996,19.999499999999998,52,126,178
5251,2011-08-11,Fall,2011,8,16,0,4,1,Thursday,29.6,30.001999999999995,27.0,12.998000000000001,57,241,298
5252,2011-08-11,Fall,2011,8,17,0,4,1,Thursday,29.6,30.001999999999995,28.999999999999996,16.997899999999998,96,486,582
5253,2011-08-11,Fall,2011,8,18,0,4,1,Thursday,28.660000000000004,28.998799999999996,28.999999999999996,6.0032,74,497,571
5254,2011-08-11,Fall,2011,8,19,0,4,1,Thursday,26.78,26.998999999999995,35.0,12.998000000000001,48,323,371
5255,2011-08-11,Fall,2011,8,20,0,4,1,Thursday,25.839999999999996,26.998999999999995,37.0,8.9981,56,232,288
5256,2011-08-11,Fall,2011,8,21,0,4,1,Thursday,24.9,26.998999999999995,48.0,6.0032,35,171,206
5257,2011-08-11,Fall,2011,8,22,0,4,1,Thursday,24.9,26.998999999999995,48.0,0.0,34,123,157
5258,2011-08-11,Fall,2011,8,23,0,4,1,Thursday,23.020000000000003,24.999200000000002,50.0,11.0014,22,105,127
5259,2011-08-12,Fall,2011,8,0,0,5,1,Friday,22.080000000000002,24.999200000000002,53.0,11.0014,12,53,65
5260,2011-08-12,Fall,2011,8,1,0,5,1,Friday,22.080000000000002,24.999200000000002,53.0,8.9981,4,19,23
5261,2011-08-12,Fall,2011,8,2,0,5,1,Friday,21.14,24.999200000000002,56.99999999999999,12.998000000000001,0,15,15
5262,2011-08-12,Fall,2011,8,3,0,5,1,Friday,21.14,24.999200000000002,53.0,11.0014,0,9,9
5263,2011-08-12,Fall,2011,8,4,0,5,1,Friday,21.14,24.999200000000002,53.0,8.9981,0,5,5
5264,2011-08-12,Fall,2011,8,5,0,5,1,Friday,20.2,24.999200000000002,56.00000000000001,8.9981,2,24,26
5265,2011-08-12,Fall,2011,8,6,0,5,1,Friday,21.14,24.999200000000002,50.0,8.9981,3,73,76
5266,2011-08-12,Fall,2011,8,7,0,5,1,Friday,22.080000000000002,24.999200000000002,44.0,11.0014,17,247,264
5267,2011-08-12,Fall,2011,8,8,0,5,1,Friday,23.96,26.002399999999994,39.0,15.001299999999999,29,397,426
5268,2011-08-12,Fall,2011,8,9,0,5,1,Friday,25.839999999999996,26.998999999999995,34.0,8.9981,27,178,205
5269,2011-08-12,Fall,2011,8,10,0,5,1,Friday,26.78,26.998999999999995,33.0,7.0015,44,86,130
5270,2011-08-12,Fall,2011,8,11,0,5,1,Friday,27.72,28.002199999999995,28.999999999999996,0.0,48,108,156
5271,2011-08-12,Fall,2011,8,12,0,5,1,Friday,29.6,30.001999999999995,27.0,0.0,55,167,222
5272,2011-08-12,Fall,2011,8,13,0,5,1,Friday,28.660000000000004,28.998799999999996,28.999999999999996,6.0032,74,179,253
5273,2011-08-12,Fall,2011,8,14,0,5,1,Friday,29.6,30.001999999999995,28.999999999999996,12.998000000000001,51,135,186
5274,2011-08-12,Fall,2011,8,15,0,5,1,Friday,29.6,30.001999999999995,28.999999999999996,11.0014,59,190,249
5275,2011-08-12,Fall,2011,8,16,0,5,1,Friday,30.54,30.998599999999996,28.000000000000004,0.0,68,266,334
5276,2011-08-12,Fall,2011,8,17,0,5,1,Friday,30.54,30.998599999999996,26.0,0.0,93,423,516
5277,2011-08-12,Fall,2011,8,18,0,5,1,Friday,27.72,28.998799999999996,40.0,19.999499999999998,89,376,465
5278,2011-08-12,Fall,2011,8,19,0,5,1,Friday,26.78,28.002199999999995,42.0,15.001299999999999,101,284,385
5279,2011-08-12,Fall,2011,8,20,0,5,1,Friday,25.839999999999996,26.998999999999995,42.0,15.001299999999999,77,210,287
5280,2011-08-12,Fall,2011,8,21,0,5,1,Friday,24.9,26.998999999999995,48.0,8.9981,73,153,226
5281,2011-08-12,Fall,2011,8,22,0,5,1,Friday,23.96,26.002399999999994,51.0,0.0,74,157,231
5282,2011-08-12,Fall,2011,8,23,0,5,1,Friday,23.96,26.002399999999994,51.0,0.0,51,100,151
5283,2011-08-13,Fall,2011,8,0,0,6,0,Saturday,23.96,26.002399999999994,51.0,7.0015,15,69,84
5284,2011-08-13,Fall,2011,8,1,0,6,0,Saturday,23.96,26.002399999999994,56.99999999999999,6.0032,13,64,77
5285,2011-08-13,Fall,2011,8,2,0,6,0,Saturday,23.96,26.002399999999994,56.99999999999999,0.0,16,58,74
5286,2011-08-13,Fall,2011,8,3,0,6,0,Saturday,23.020000000000003,24.999200000000002,65.0,8.9981,9,18,27
5287,2011-08-13,Fall,2011,8,4,0,6,0,Saturday,22.080000000000002,24.0026,73.0,8.9981,5,5,10
5288,2011-08-13,Fall,2011,8,5,0,6,0,Saturday,22.080000000000002,24.0026,73.0,7.0015,3,15,18
5289,2011-08-13,Fall,2011,8,6,0,6,0,Saturday,22.080000000000002,24.0026,73.0,6.0032,3,19,22
